image,label,reason
ISIC_0002459_downsampled,1,missing_verified_lesion_id
ISIC_0002469_downsampled,1,missing_verified_lesion_id
ISIC_0002476_downsampled,1,missing_verified_lesion_id
ISIC_0002488_downsampled,1,missing_verified_lesion_id
ISIC_0002489_downsampled,1,missing_verified_lesion_id
ISIC_0002616_downsampled,1,missing_verified_lesion_id
ISIC_0002647_downsampled,1,missing_verified_lesion_id
ISIC_0002673_downsampled,1,missing_verified_lesion_id
ISIC_0002780_downsampled,1,missing_verified_lesion_id
ISIC_0002806_downsampled,1,missing_verified_lesion_id
ISIC_0002829_downsampled,1,missing_verified_lesion_id
ISIC_0002836_downsampled,1,missing_verified_lesion_id
ISIC_0002871_downsampled,1,missing_verified_lesion_id
ISIC_0002879_downsampled,1,missing_verified_lesion_id
ISIC_0002885_downsampled,1,missing_verified_lesion_id
ISIC_0002948_downsampled,1,missing_verified_lesion_id
ISIC_0002975_downsampled,1,missing_verified_lesion_id
ISIC_0002976_downsampled,1,missing_verified_lesion_id
ISIC_0003005_downsampled,1,missing_verified_lesion_id
ISIC_0003051_downsampled,1,missing_verified_lesion_id
ISIC_0003056_downsampled,1,missing_verified_lesion_id
ISIC_0003174_downsampled,1,missing_verified_lesion_id
ISIC_0003308_downsampled,1,missing_verified_lesion_id
ISIC_0003346_downsampled,1,missing_verified_lesion_id
ISIC_0003462_downsampled,1,missing_verified_lesion_id
ISIC_0003539_downsampled,1,missing_verified_lesion_id
ISIC_0003559_downsampled,1,missing_verified_lesion_id
ISIC_0003582_downsampled,1,missing_verified_lesion_id
ISIC_0003657_downsampled,1,missing_verified_lesion_id
ISIC_0003728_downsampled,1,missing_verified_lesion_id
ISIC_0003805_downsampled,1,missing_verified_lesion_id
ISIC_0004110_downsampled,1,missing_verified_lesion_id
ISIC_0004115_downsampled,1,missing_verified_lesion_id
ISIC_0004166_downsampled,1,missing_verified_lesion_id
ISIC_0004168_downsampled,1,missing_verified_lesion_id
ISIC_0004309_downsampled,1,missing_verified_lesion_id
ISIC_0004337_downsampled,1,missing_verified_lesion_id
ISIC_0004346_downsampled,1,missing_verified_lesion_id
ISIC_0004715_downsampled,1,missing_verified_lesion_id
ISIC_0004985_downsampled,1,missing_verified_lesion_id
ISIC_0005000_downsampled,1,missing_verified_lesion_id
ISIC_0005187_downsampled,1,missing_verified_lesion_id
ISIC_0005247_downsampled,1,missing_verified_lesion_id
ISIC_0005548_downsampled,1,missing_verified_lesion_id
ISIC_0005555_downsampled,1,missing_verified_lesion_id
ISIC_0005564_downsampled,1,missing_verified_lesion_id
ISIC_0005620_downsampled,1,missing_verified_lesion_id
ISIC_0005639_downsampled,1,missing_verified_lesion_id
ISIC_0005666_downsampled,1,missing_verified_lesion_id
ISIC_0005787_downsampled,1,missing_verified_lesion_id
ISIC_0006021_downsampled,1,missing_verified_lesion_id
ISIC_0006114_downsampled,1,missing_verified_lesion_id
ISIC_0006193_downsampled,1,missing_verified_lesion_id
ISIC_0006326_downsampled,1,missing_verified_lesion_id
ISIC_0006350_downsampled,1,missing_verified_lesion_id
ISIC_0006612_downsampled,1,missing_verified_lesion_id
ISIC_0006651_downsampled,1,missing_verified_lesion_id
ISIC_0006671_downsampled,1,missing_verified_lesion_id
ISIC_0006711_downsampled,1,missing_verified_lesion_id
ISIC_0006776_downsampled,1,missing_verified_lesion_id
ISIC_0006795_downsampled,1,missing_verified_lesion_id
ISIC_0006800_downsampled,1,missing_verified_lesion_id
ISIC_0006815_downsampled,1,missing_verified_lesion_id
ISIC_0006914_downsampled,1,missing_verified_lesion_id
ISIC_0006940_downsampled,1,missing_verified_lesion_id
ISIC_0006982_downsampled,1,missing_verified_lesion_id
ISIC_0007038_downsampled,1,missing_verified_lesion_id
ISIC_0007087_downsampled,1,missing_verified_lesion_id
ISIC_0007141_downsampled,1,missing_verified_lesion_id
ISIC_0007156_downsampled,1,missing_verified_lesion_id
ISIC_0007235_downsampled,1,missing_verified_lesion_id
ISIC_0007241_downsampled,1,missing_verified_lesion_id
ISIC_0007322_downsampled,1,missing_verified_lesion_id
ISIC_0007332_downsampled,1,missing_verified_lesion_id
ISIC_0007344_downsampled,1,missing_verified_lesion_id
ISIC_0007475_downsampled,1,missing_verified_lesion_id
ISIC_0007528_downsampled,1,missing_verified_lesion_id
ISIC_0007557_downsampled,1,missing_verified_lesion_id
ISIC_0007693_downsampled,1,missing_verified_lesion_id
ISIC_0007760_downsampled,1,missing_verified_lesion_id
ISIC_0007788_downsampled,1,missing_verified_lesion_id
ISIC_0007796_downsampled,1,missing_verified_lesion_id
ISIC_0008025_downsampled,1,missing_verified_lesion_id
ISIC_0008029_downsampled,1,missing_verified_lesion_id
ISIC_0008116_downsampled,1,missing_verified_lesion_id
ISIC_0008145_downsampled,1,missing_verified_lesion_id
ISIC_0008207_downsampled,1,missing_verified_lesion_id
ISIC_0008236_downsampled,1,missing_verified_lesion_id
ISIC_0008256_downsampled,1,missing_verified_lesion_id
ISIC_0008280_downsampled,1,missing_verified_lesion_id
ISIC_0008294_downsampled,1,missing_verified_lesion_id
ISIC_0008347_downsampled,1,missing_verified_lesion_id
ISIC_0008396_downsampled,1,missing_verified_lesion_id
ISIC_0008403_downsampled,1,missing_verified_lesion_id
ISIC_0008406_downsampled,1,missing_verified_lesion_id
ISIC_0008507_downsampled,1,missing_verified_lesion_id
ISIC_0008524_downsampled,1,missing_verified_lesion_id
ISIC_0008528_downsampled,1,missing_verified_lesion_id
ISIC_0008541_downsampled,1,missing_verified_lesion_id
ISIC_0008552_downsampled,1,missing_verified_lesion_id
ISIC_0008600_downsampled,1,missing_verified_lesion_id
ISIC_0008626_downsampled,1,missing_verified_lesion_id
ISIC_0008659_downsampled,1,missing_verified_lesion_id
ISIC_0008785_downsampled,1,missing_verified_lesion_id
ISIC_0008807_downsampled,1,missing_verified_lesion_id
ISIC_0008879_downsampled,1,missing_verified_lesion_id
ISIC_0008913_downsampled,1,missing_verified_lesion_id
ISIC_0008992_downsampled,1,missing_verified_lesion_id
ISIC_0008993_downsampled,1,missing_verified_lesion_id
ISIC_0008998_downsampled,1,missing_verified_lesion_id
ISIC_0009035_downsampled,1,missing_verified_lesion_id
ISIC_0009078_downsampled,1,missing_verified_lesion_id
ISIC_0009083_downsampled,1,missing_verified_lesion_id
ISIC_0009160_downsampled,1,missing_verified_lesion_id
ISIC_0009165_downsampled,1,missing_verified_lesion_id
ISIC_0009188_downsampled,1,missing_verified_lesion_id
ISIC_0009201_downsampled,1,missing_verified_lesion_id
ISIC_0009252_downsampled,1,missing_verified_lesion_id
ISIC_0009297_downsampled,1,missing_verified_lesion_id
ISIC_0009298_downsampled,1,missing_verified_lesion_id
ISIC_0009344_downsampled,1,missing_verified_lesion_id
ISIC_0009430_downsampled,1,missing_verified_lesion_id
ISIC_0009504_downsampled,1,missing_verified_lesion_id
ISIC_0009505_downsampled,1,missing_verified_lesion_id
ISIC_0009533_downsampled,1,missing_verified_lesion_id
ISIC_0009564_downsampled,1,missing_verified_lesion_id
ISIC_0009583_downsampled,1,missing_verified_lesion_id
ISIC_0009599_downsampled,1,missing_verified_lesion_id
ISIC_0009758_downsampled,1,missing_verified_lesion_id
ISIC_0009800_downsampled,1,missing_verified_lesion_id
ISIC_0009860_downsampled,1,missing_verified_lesion_id
ISIC_0009868,0,missing_verified_lesion_id
ISIC_0009869,1,missing_verified_lesion_id
ISIC_0009870,1,missing_verified_lesion_id
ISIC_0009871,1,missing_verified_lesion_id
ISIC_0009872,1,missing_verified_lesion_id
ISIC_0009873,1,missing_verified_lesion_id
ISIC_0009874,1,missing_verified_lesion_id
ISIC_0009875,1,missing_verified_lesion_id
ISIC_0009877,1,missing_verified_lesion_id
ISIC_0009879,1,missing_verified_lesion_id
ISIC_0009880,1,missing_verified_lesion_id
ISIC_0009881,1,missing_verified_lesion_id
ISIC_0009882,0,missing_verified_lesion_id
ISIC_0009883,1,missing_verified_lesion_id
ISIC_0009884,1,missing_verified_lesion_id
ISIC_0009885,1,missing_verified_lesion_id
ISIC_0009888,1,missing_verified_lesion_id
ISIC_0009889,1,missing_verified_lesion_id
ISIC_0009891,1,missing_verified_lesion_id
ISIC_0009895,1,missing_verified_lesion_id
ISIC_0009896,1,missing_verified_lesion_id
ISIC_0009897,0,missing_verified_lesion_id
ISIC_0009898,0,missing_verified_lesion_id
ISIC_0009899,1,missing_verified_lesion_id
ISIC_0009901,1,missing_verified_lesion_id
ISIC_0009902,1,missing_verified_lesion_id
ISIC_0009904,1,missing_verified_lesion_id
ISIC_0009905,0,missing_verified_lesion_id
ISIC_0009906,1,missing_verified_lesion_id
ISIC_0009909,1,missing_verified_lesion_id
ISIC_0009910,0,missing_verified_lesion_id
ISIC_0009911,1,missing_verified_lesion_id
ISIC_0009912,1,missing_verified_lesion_id
ISIC_0009914,1,missing_verified_lesion_id
ISIC_0009915,1,missing_verified_lesion_id
ISIC_0009917,1,missing_verified_lesion_id
ISIC_0009918,0,missing_verified_lesion_id
ISIC_0009919,1,missing_verified_lesion_id
ISIC_0009920,1,missing_verified_lesion_id
ISIC_0009921,1,missing_verified_lesion_id
ISIC_0009923,1,missing_verified_lesion_id
ISIC_0009925,1,missing_verified_lesion_id
ISIC_0009927,0,missing_verified_lesion_id
ISIC_0009928,1,missing_verified_lesion_id
ISIC_0009929,1,missing_verified_lesion_id
ISIC_0009930,1,missing_verified_lesion_id
ISIC_0009931,1,missing_verified_lesion_id
ISIC_0009932,1,missing_verified_lesion_id
ISIC_0009933,1,missing_verified_lesion_id
ISIC_0009934,0,missing_verified_lesion_id
ISIC_0009935,1,missing_verified_lesion_id
ISIC_0009936,1,missing_verified_lesion_id
ISIC_0009937,1,missing_verified_lesion_id
ISIC_0009938,1,missing_verified_lesion_id
ISIC_0009939,1,missing_verified_lesion_id
ISIC_0009940,1,missing_verified_lesion_id
ISIC_0009941,1,missing_verified_lesion_id
ISIC_0009942,1,missing_verified_lesion_id
ISIC_0009943,1,missing_verified_lesion_id
ISIC_0009944,1,missing_verified_lesion_id
ISIC_0009945,1,missing_verified_lesion_id
ISIC_0009946,1,missing_verified_lesion_id
ISIC_0009947,1,missing_verified_lesion_id
ISIC_0009948,1,missing_verified_lesion_id
ISIC_0009949,1,missing_verified_lesion_id
ISIC_0009950,0,missing_verified_lesion_id
ISIC_0009951,1,missing_verified_lesion_id
ISIC_0009953,1,missing_verified_lesion_id
ISIC_0009954,1,missing_verified_lesion_id
ISIC_0009955,0,missing_verified_lesion_id
ISIC_0009956,1,missing_verified_lesion_id
ISIC_0009958,1,missing_verified_lesion_id
ISIC_0009960,0,missing_verified_lesion_id
ISIC_0009961,1,missing_verified_lesion_id
ISIC_0009962,1,missing_verified_lesion_id
ISIC_0009963,1,missing_verified_lesion_id
ISIC_0009964,1,missing_verified_lesion_id
ISIC_0009965,1,missing_verified_lesion_id
ISIC_0009966,1,missing_verified_lesion_id
ISIC_0009967,1,missing_verified_lesion_id
ISIC_0009968,1,missing_verified_lesion_id
ISIC_0009969,1,missing_verified_lesion_id
ISIC_0009970,1,missing_verified_lesion_id
ISIC_0009971,0,missing_verified_lesion_id
ISIC_0009972,1,missing_verified_lesion_id
ISIC_0009973,1,missing_verified_lesion_id
ISIC_0009974,1,missing_verified_lesion_id
ISIC_0009975,1,missing_verified_lesion_id
ISIC_0009976,1,missing_verified_lesion_id
ISIC_0009977,1,missing_verified_lesion_id
ISIC_0009978,1,missing_verified_lesion_id
ISIC_0009979,1,missing_verified_lesion_id
ISIC_0009980,1,missing_verified_lesion_id
ISIC_0009981,1,missing_verified_lesion_id
ISIC_0009982,1,missing_verified_lesion_id
ISIC_0009987,1,missing_verified_lesion_id
ISIC_0009988,1,missing_verified_lesion_id
ISIC_0009990,1,missing_verified_lesion_id
ISIC_0009991,1,missing_verified_lesion_id
ISIC_0009992,0,missing_verified_lesion_id
ISIC_0009993,0,missing_verified_lesion_id
ISIC_0009994,1,missing_verified_lesion_id
ISIC_0009995,1,missing_verified_lesion_id
ISIC_0009998,1,missing_verified_lesion_id
ISIC_0010000,0,missing_verified_lesion_id
ISIC_0010002,1,missing_verified_lesion_id
ISIC_0010003,1,missing_verified_lesion_id
ISIC_0010005,1,missing_verified_lesion_id
ISIC_0010006,1,missing_verified_lesion_id
ISIC_0010009,1,missing_verified_lesion_id
ISIC_0010010,1,missing_verified_lesion_id
ISIC_0010011,0,missing_verified_lesion_id
ISIC_0010013,1,missing_verified_lesion_id
ISIC_0010014,1,missing_verified_lesion_id
ISIC_0010015,1,missing_verified_lesion_id
ISIC_0010016,0,missing_verified_lesion_id
ISIC_0010017,1,missing_verified_lesion_id
ISIC_0010018,1,missing_verified_lesion_id
ISIC_0010019,1,missing_verified_lesion_id
ISIC_0010020,1,missing_verified_lesion_id
ISIC_0010021,1,missing_verified_lesion_id
ISIC_0010022,1,missing_verified_lesion_id
ISIC_0010023,0,missing_verified_lesion_id
ISIC_0010024,0,missing_verified_lesion_id
ISIC_0010025,1,missing_verified_lesion_id
ISIC_0010028,1,missing_verified_lesion_id
ISIC_0010029,0,missing_verified_lesion_id
ISIC_0010032,1,missing_verified_lesion_id
ISIC_0010034,0,missing_verified_lesion_id
ISIC_0010036,0,missing_verified_lesion_id
ISIC_0010037,1,missing_verified_lesion_id
ISIC_0010038,1,missing_verified_lesion_id
ISIC_0010040,1,missing_verified_lesion_id
ISIC_0010041,1,missing_verified_lesion_id
ISIC_0010042,1,missing_verified_lesion_id
ISIC_0010043,1,missing_verified_lesion_id
ISIC_0010044,1,missing_verified_lesion_id
ISIC_0010046,1,missing_verified_lesion_id
ISIC_0010047,1,missing_verified_lesion_id
ISIC_0010051,1,missing_verified_lesion_id
ISIC_0010053,1,missing_verified_lesion_id
ISIC_0010054,0,missing_verified_lesion_id
ISIC_0010055,1,missing_verified_lesion_id
ISIC_0010056,0,missing_verified_lesion_id
ISIC_0010057,1,missing_verified_lesion_id
ISIC_0010058,1,missing_verified_lesion_id
ISIC_0010059,1,missing_verified_lesion_id
ISIC_0010060,1,missing_verified_lesion_id
ISIC_0010061,1,missing_verified_lesion_id
ISIC_0010062,1,missing_verified_lesion_id
ISIC_0010063,1,missing_verified_lesion_id
ISIC_0010064,1,missing_verified_lesion_id
ISIC_0010066,1,missing_verified_lesion_id
ISIC_0010067,0,missing_verified_lesion_id
ISIC_0010069,1,missing_verified_lesion_id
ISIC_0010070,1,missing_verified_lesion_id
ISIC_0010071,1,missing_verified_lesion_id
ISIC_0010073,1,missing_verified_lesion_id
ISIC_0010074,1,missing_verified_lesion_id
ISIC_0010075,1,missing_verified_lesion_id
ISIC_0010077,1,missing_verified_lesion_id
ISIC_0010078,1,missing_verified_lesion_id
ISIC_0010079,1,missing_verified_lesion_id
ISIC_0010080,0,missing_verified_lesion_id
ISIC_0010081,0,missing_verified_lesion_id
ISIC_0010086,1,missing_verified_lesion_id
ISIC_0010087,1,missing_verified_lesion_id
ISIC_0010088,1,missing_verified_lesion_id
ISIC_0010089,0,missing_verified_lesion_id
ISIC_0010090,1,missing_verified_lesion_id
ISIC_0010092,1,missing_verified_lesion_id
ISIC_0010093,1,missing_verified_lesion_id
ISIC_0010094,0,missing_verified_lesion_id
ISIC_0010100,1,missing_verified_lesion_id
ISIC_0010102,1,missing_verified_lesion_id
ISIC_0010104,1,missing_verified_lesion_id
ISIC_0010105,1,missing_verified_lesion_id
ISIC_0010168,1,missing_verified_lesion_id
ISIC_0010169,1,missing_verified_lesion_id
ISIC_0010170,1,missing_verified_lesion_id
ISIC_0010171,0,missing_verified_lesion_id
ISIC_0010173,1,missing_verified_lesion_id
ISIC_0010174,0,missing_verified_lesion_id
ISIC_0010175,0,missing_verified_lesion_id
ISIC_0010176,1,missing_verified_lesion_id
ISIC_0010177,1,missing_verified_lesion_id
ISIC_0010178,1,missing_verified_lesion_id
ISIC_0010180,1,missing_verified_lesion_id
ISIC_0010182,1,missing_verified_lesion_id
ISIC_0010183,1,missing_verified_lesion_id
ISIC_0010184,1,missing_verified_lesion_id
ISIC_0010185,1,missing_verified_lesion_id
ISIC_0010186,1,missing_verified_lesion_id
ISIC_0010187,1,missing_verified_lesion_id
ISIC_0010189,0,missing_verified_lesion_id
ISIC_0010190,1,missing_verified_lesion_id
ISIC_0010191,1,missing_verified_lesion_id
ISIC_0010192,1,missing_verified_lesion_id
ISIC_0010193,1,missing_verified_lesion_id
ISIC_0010194,0,missing_verified_lesion_id
ISIC_0010201,1,missing_verified_lesion_id
ISIC_0010202,1,missing_verified_lesion_id
ISIC_0010204,1,missing_verified_lesion_id
ISIC_0010205,1,missing_verified_lesion_id
ISIC_0010206,1,missing_verified_lesion_id
ISIC_0010207,0,missing_verified_lesion_id
ISIC_0010212,1,missing_verified_lesion_id
ISIC_0010213,1,missing_verified_lesion_id
ISIC_0010215,1,missing_verified_lesion_id
ISIC_0010216,1,missing_verified_lesion_id
ISIC_0010219,1,missing_verified_lesion_id
ISIC_0010220,1,missing_verified_lesion_id
ISIC_0010222,1,missing_verified_lesion_id
ISIC_0010225,0,missing_verified_lesion_id
ISIC_0010226,1,missing_verified_lesion_id
ISIC_0010227,1,missing_verified_lesion_id
ISIC_0010228,1,missing_verified_lesion_id
ISIC_0010229,1,missing_verified_lesion_id
ISIC_0010231,0,missing_verified_lesion_id
ISIC_0010232,1,missing_verified_lesion_id
ISIC_0010233,1,missing_verified_lesion_id
ISIC_0010234,1,missing_verified_lesion_id
ISIC_0010235,0,missing_verified_lesion_id
ISIC_0010236,1,missing_verified_lesion_id
ISIC_0010237,1,missing_verified_lesion_id
ISIC_0010238,1,missing_verified_lesion_id
ISIC_0010239,1,missing_verified_lesion_id
ISIC_0010240,0,missing_verified_lesion_id
ISIC_0010241,0,missing_verified_lesion_id
ISIC_0010244,1,missing_verified_lesion_id
ISIC_0010246,1,missing_verified_lesion_id
ISIC_0010247,1,missing_verified_lesion_id
ISIC_0010248,1,missing_verified_lesion_id
ISIC_0010249,1,missing_verified_lesion_id
ISIC_0010251,0,missing_verified_lesion_id
ISIC_0010252,1,missing_verified_lesion_id
ISIC_0010254,1,missing_verified_lesion_id
ISIC_0010255,1,missing_verified_lesion_id
ISIC_0010256,1,missing_verified_lesion_id
ISIC_0010257,1,missing_verified_lesion_id
ISIC_0010261,1,missing_verified_lesion_id
ISIC_0010262,1,missing_verified_lesion_id
ISIC_0010263,1,missing_verified_lesion_id
ISIC_0010264,1,missing_verified_lesion_id
ISIC_0010265,0,missing_verified_lesion_id
ISIC_0010267,0,missing_verified_lesion_id
ISIC_0010317,1,missing_verified_lesion_id
ISIC_0010318,1,missing_verified_lesion_id
ISIC_0010319,0,missing_verified_lesion_id
ISIC_0010320,1,missing_verified_lesion_id
ISIC_0010321,0,missing_verified_lesion_id
ISIC_0010322,0,missing_verified_lesion_id
ISIC_0010323,1,missing_verified_lesion_id
ISIC_0010326,1,missing_verified_lesion_id
ISIC_0010327,1,missing_verified_lesion_id
ISIC_0010329,0,missing_verified_lesion_id
ISIC_0010330,1,missing_verified_lesion_id
ISIC_0010332,1,missing_verified_lesion_id
ISIC_0010333,1,missing_verified_lesion_id
ISIC_0010334,1,missing_verified_lesion_id
ISIC_0010335,1,missing_verified_lesion_id
ISIC_0010336,1,missing_verified_lesion_id
ISIC_0010337,1,missing_verified_lesion_id
ISIC_0010339,1,missing_verified_lesion_id
ISIC_0010340,1,missing_verified_lesion_id
ISIC_0010341,1,missing_verified_lesion_id
ISIC_0010342,1,missing_verified_lesion_id
ISIC_0010344,1,missing_verified_lesion_id
ISIC_0010346,1,missing_verified_lesion_id
ISIC_0010347,1,missing_verified_lesion_id
ISIC_0010348,1,missing_verified_lesion_id
ISIC_0010349,0,missing_verified_lesion_id
ISIC_0010350,0,missing_verified_lesion_id
ISIC_0010351,1,missing_verified_lesion_id
ISIC_0010356,1,missing_verified_lesion_id
ISIC_0010357,1,missing_verified_lesion_id
ISIC_0010358,0,missing_verified_lesion_id
ISIC_0010360,0,missing_verified_lesion_id
ISIC_0010361,1,missing_verified_lesion_id
ISIC_0010362,1,missing_verified_lesion_id
ISIC_0010364,0,missing_verified_lesion_id
ISIC_0010365,1,missing_verified_lesion_id
ISIC_0010367,1,missing_verified_lesion_id
ISIC_0010368,1,missing_verified_lesion_id
ISIC_0010370,1,missing_verified_lesion_id
ISIC_0010371,1,missing_verified_lesion_id
ISIC_0010372,0,missing_verified_lesion_id
ISIC_0010374,1,missing_verified_lesion_id
ISIC_0010379,0,missing_verified_lesion_id
ISIC_0010380,0,missing_verified_lesion_id
ISIC_0010382,1,missing_verified_lesion_id
ISIC_0010435,1,missing_verified_lesion_id
ISIC_0010439,1,missing_verified_lesion_id
ISIC_0010440,1,missing_verified_lesion_id
ISIC_0010441,0,missing_verified_lesion_id
ISIC_0010442,1,missing_verified_lesion_id
ISIC_0010443,1,missing_verified_lesion_id
ISIC_0010444,1,missing_verified_lesion_id
ISIC_0010445,1,missing_verified_lesion_id
ISIC_0010447,1,missing_verified_lesion_id
ISIC_0010448,1,missing_verified_lesion_id
ISIC_0010449,1,missing_verified_lesion_id
ISIC_0010452,1,missing_verified_lesion_id
ISIC_0010455,1,missing_verified_lesion_id
ISIC_0010456,1,missing_verified_lesion_id
ISIC_0010457,1,missing_verified_lesion_id
ISIC_0010458,1,missing_verified_lesion_id
ISIC_0010459,1,missing_verified_lesion_id
ISIC_0010460,1,missing_verified_lesion_id
ISIC_0010461,1,missing_verified_lesion_id
ISIC_0010462,1,missing_verified_lesion_id
ISIC_0010463,1,missing_verified_lesion_id
ISIC_0010465,1,missing_verified_lesion_id
ISIC_0010466,0,missing_verified_lesion_id
ISIC_0010467,1,missing_verified_lesion_id
ISIC_0010468,0,missing_verified_lesion_id
ISIC_0010471,1,missing_verified_lesion_id
ISIC_0010472,1,missing_verified_lesion_id
ISIC_0010473,1,missing_verified_lesion_id
ISIC_0010474,1,missing_verified_lesion_id
ISIC_0010475,1,missing_verified_lesion_id
ISIC_0010476,0,missing_verified_lesion_id
ISIC_0010477,1,missing_verified_lesion_id
ISIC_0010479,1,missing_verified_lesion_id
ISIC_0010480,1,missing_verified_lesion_id
ISIC_0010481,1,missing_verified_lesion_id
ISIC_0010483,1,missing_verified_lesion_id
ISIC_0010487,1,missing_verified_lesion_id
ISIC_0010488,1,missing_verified_lesion_id
ISIC_0010490,1,missing_verified_lesion_id
ISIC_0010491,4,missing_verified_lesion_id
ISIC_0010492,1,missing_verified_lesion_id
ISIC_0010493,1,missing_verified_lesion_id
ISIC_0010494,1,missing_verified_lesion_id
ISIC_0010496,1,missing_verified_lesion_id
ISIC_0010497,1,missing_verified_lesion_id
ISIC_0010498,1,missing_verified_lesion_id
ISIC_0010552,1,missing_verified_lesion_id
ISIC_0010553,1,missing_verified_lesion_id
ISIC_0010554,1,missing_verified_lesion_id
ISIC_0010557,1,missing_verified_lesion_id
ISIC_0010558,1,missing_verified_lesion_id
ISIC_0010562,1,missing_verified_lesion_id
ISIC_0010565,1,missing_verified_lesion_id
ISIC_0010566,1,missing_verified_lesion_id
ISIC_0010567,1,missing_verified_lesion_id
ISIC_0010568,1,missing_verified_lesion_id
ISIC_0010569,1,missing_verified_lesion_id
ISIC_0010570,1,missing_verified_lesion_id
ISIC_0010571,1,missing_verified_lesion_id
ISIC_0010572,1,missing_verified_lesion_id
ISIC_0010573,1,missing_verified_lesion_id
ISIC_0010574,1,missing_verified_lesion_id
ISIC_0010575,1,missing_verified_lesion_id
ISIC_0010576,0,missing_verified_lesion_id
ISIC_0010581,1,missing_verified_lesion_id
ISIC_0010582,1,missing_verified_lesion_id
ISIC_0010584,1,missing_verified_lesion_id
ISIC_0010585,1,missing_verified_lesion_id
ISIC_0010586,1,missing_verified_lesion_id
ISIC_0010587,0,missing_verified_lesion_id
ISIC_0010588,1,missing_verified_lesion_id
ISIC_0010589,1,missing_verified_lesion_id
ISIC_0010590,1,missing_verified_lesion_id
ISIC_0010591,0,missing_verified_lesion_id
ISIC_0010592,1,missing_verified_lesion_id
ISIC_0010593,1,missing_verified_lesion_id
ISIC_0010595,1,missing_verified_lesion_id
ISIC_0010596,0,missing_verified_lesion_id
ISIC_0010597,0,missing_verified_lesion_id
ISIC_0010598,1,missing_verified_lesion_id
ISIC_0010599,1,missing_verified_lesion_id
ISIC_0010602,1,missing_verified_lesion_id
ISIC_0010603,1,missing_verified_lesion_id
ISIC_0010604,1,missing_verified_lesion_id
ISIC_0010605,1,missing_verified_lesion_id
ISIC_0010606,1,missing_verified_lesion_id
ISIC_0010607,1,missing_verified_lesion_id
ISIC_0010844,1,missing_verified_lesion_id
ISIC_0010846,1,missing_verified_lesion_id
ISIC_0010847,1,missing_verified_lesion_id
ISIC_0010848,1,missing_verified_lesion_id
ISIC_0010849,1,missing_verified_lesion_id
ISIC_0010850,1,missing_verified_lesion_id
ISIC_0010851,1,missing_verified_lesion_id
ISIC_0010852,0,missing_verified_lesion_id
ISIC_0010853,1,missing_verified_lesion_id
ISIC_0010854,1,missing_verified_lesion_id
ISIC_0010856,1,missing_verified_lesion_id
ISIC_0010857,1,missing_verified_lesion_id
ISIC_0010858,1,missing_verified_lesion_id
ISIC_0010860,0,missing_verified_lesion_id
ISIC_0010861,1,missing_verified_lesion_id
ISIC_0010862,0,missing_verified_lesion_id
ISIC_0010863,0,missing_verified_lesion_id
ISIC_0010864,1,missing_verified_lesion_id
ISIC_0011079,1,missing_verified_lesion_id
ISIC_0011081,1,missing_verified_lesion_id
ISIC_0011082,1,missing_verified_lesion_id
ISIC_0011083,1,missing_verified_lesion_id
ISIC_0011084,1,missing_verified_lesion_id
ISIC_0011085,1,missing_verified_lesion_id
ISIC_0011088,1,missing_verified_lesion_id
ISIC_0011089,1,missing_verified_lesion_id
ISIC_0011090,1,missing_verified_lesion_id
ISIC_0011092,1,missing_verified_lesion_id
ISIC_0011095,0,missing_verified_lesion_id
ISIC_0011097,1,missing_verified_lesion_id
ISIC_0011098,1,missing_verified_lesion_id
ISIC_0011099,0,missing_verified_lesion_id
ISIC_0011100,1,missing_verified_lesion_id
ISIC_0011101,1,missing_verified_lesion_id
ISIC_0011102,1,missing_verified_lesion_id
ISIC_0011104,1,missing_verified_lesion_id
ISIC_0011105,1,missing_verified_lesion_id
ISIC_0011107,1,missing_verified_lesion_id
ISIC_0011109,1,missing_verified_lesion_id
ISIC_0011110,1,missing_verified_lesion_id
ISIC_0011112,0,missing_verified_lesion_id
ISIC_0011114,1,missing_verified_lesion_id
ISIC_0011115,1,missing_verified_lesion_id
ISIC_0011117,1,missing_verified_lesion_id
ISIC_0011118,0,missing_verified_lesion_id
ISIC_0011119,1,missing_verified_lesion_id
ISIC_0011120,1,missing_verified_lesion_id
ISIC_0011121,0,missing_verified_lesion_id
ISIC_0011123,1,missing_verified_lesion_id
ISIC_0011124,1,missing_verified_lesion_id
ISIC_0011125,0,missing_verified_lesion_id
ISIC_0011126,0,missing_verified_lesion_id
ISIC_0011127,1,missing_verified_lesion_id
ISIC_0011128,0,missing_verified_lesion_id
ISIC_0011129,1,missing_verified_lesion_id
ISIC_0011130,0,missing_verified_lesion_id
ISIC_0011131,1,missing_verified_lesion_id
ISIC_0011132,0,missing_verified_lesion_id
ISIC_0011135,0,missing_verified_lesion_id
ISIC_0011136,0,missing_verified_lesion_id
ISIC_0011137,0,missing_verified_lesion_id
ISIC_0011139,0,missing_verified_lesion_id
ISIC_0011140,0,missing_verified_lesion_id
ISIC_0011143,1,missing_verified_lesion_id
ISIC_0011144,1,missing_verified_lesion_id
ISIC_0011145,1,missing_verified_lesion_id
ISIC_0011146,1,missing_verified_lesion_id
ISIC_0011149,1,missing_verified_lesion_id
ISIC_0011150,1,missing_verified_lesion_id
ISIC_0011151,0,missing_verified_lesion_id
